wo_number,outplant_date,work_dept,sub_contractor,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
9377.3,,0600,OVERNIGHT             EA,,1,0,-1,30.0,0.0,-30.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.4,,0200,REVEAL                LF,,4,0,-4,4.72,0.0,-4.72,ABC no reveal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.4,,0500,OVERLAMINATE          SF,,2,0,-2,1.8,0.0,-1.8,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.4,,0600,OVERNIGHT             EA,,1,0,-1,30.0,0.0,-30.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.5,,0500,OVERLAMINATE          SF,,27,0,-27,40.5,0.0,-40.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.5,,0600,OVERNIGHT             EA,,1,0,-1,30.0,0.0,-30.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.5,,0600,TEMPLATE              EA,,6,0,-6,15.3,0.0,-15.3,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9378.2,,0300,24                    EA,,2,0,-2,33.76,0.0,-33.76,"NGlantz - 24"" TAP OUT STIK DOUBLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.2,,0300,48                    EA,,2,0,-2,62.38,0.0,-62.38,"NGlantz - 48"" TAP OUT STIK DOUBLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.2,,0300,60                    EA,,2,0,-2,84.36,0.0,-84.36,"NGlantz - 60"" TAP OUT STIK DOUBLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.2,,0300,64                    EA,,2,0,-2,89.98,0.0,-89.98,"NGlantz - 64"" TAP OUT STIK DOUBLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.2,,0600,HAZARD                EA,,8,0,-8,8.0,0.0,-8.0,lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.3,,0300,LED                   EA,,6,0,-6,289.2,0.0,-289.2,"NGlantz - 96"" TAP OUT STIK SINGLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.3,,0600,LAMP                  EA,,6,0,-6,6.0,0.0,-6.0,disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.4,,0200,LETTERS               EA,,3,0,-3,253.11,0.0,-253.11,"JDS - (300) 6"" black",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9378.4,,0200,SHIPPING              EA,,1,0,-1,25.0,0.0,-25.0,estimated JDS shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9380.1,2019-09-30,,PO#17934-1 BTI LOGIS,,,1.0,,,2500.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9380.1,,,PO#17934-1 BTI LOGIS  EA,,,1,1,,2500.0,2500.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9381.1,2019-09-20,,PO#17899-1 BTI LOGIS,,,1.0,,,1200.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9381.1,,,PO#17899-1 BTI LOGIS  EA,,,1,1,,1200.0,1200.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9383.1,,0600,PATTERN               EA,,34,0,-34,86.7,0.0,-86.7,Mounting Template,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9383.2,2019-09-26,,PO#17915-1 GEMINI IN,,,1.0,,,12.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9383.2,,,PO#17915-1 GEMINI IN  EA,,,1,1,,12.0,12.0,Cut File for O#2041533 Lil Scholars,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9384.1,2019-09-30,,PO#17880-1 NAGLE SIG,,,1.0,,,426.48,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9384.1,,,PO#17880-1 NAGLE SIG  EA,,,1,1,,426.48,426.48,Provide 2 men and 1 truck to Instal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9384.1,2019-09-16,,PO#17902-1 CONTRACTO,,,1.0,,,75.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9384.1,,,PO#17902-1 CONTRACTO  EA,,,1,1,,75.75,75.75,trailer rental,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9384.1,,0600,TRAILER               EA,,1,0,-1,75.0,0.0,-75.0,Contractors Rental - trailer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9386.1,,0200,CLEAR                 EA,,1,0,-1,572.99,0.0,-572.99,"NGlantz - 1"" 48"" X 96"" CLEAR GLANTZ",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9386.1,,0500,OVERLAMINATE          SF,,21,0,-21,31.5,0.0,-31.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9386.3,,0200,BANNER                EA,,40,0,-40,60.0,0.0,-60.0,Signs365 - 4x10 15oz,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9386.3,,0200,SHIPPING              EA,,1,0,-1,15.0,0.0,-15.0,estimated shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9388.1,,0500,OVERLAMINATE          SF,,20,0,-20,30.0,0.0,-30.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9389.1,,0200,NAGLE                 EA,,52,0,-52,676.0,0.0,-676.0,EC-flex frame and bleed trim,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9389.1,,0200,TENSIONER             EA,,70,0,-70,112.0,0.0,-112.0,nagle,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9389.3,,0200,NAGLE                 EA,,42,0,-42,546.0,0.0,-546.0,EC-FLEX frame and bleed trim,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9389.3,,0200,TENSIONER             EA,,60,0,-60,96.0,0.0,-96.0,nagle,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9391.1,2019-09-20,,PO#17900-1 UNISHIPPE,,,1.0,,,127.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9391.1,,,PO#17900-1 UNISHIPPE  EA,,,1,1,,127.02,127.02,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9393.2,2019-09-24,,PO#17893-1 MIDWEST S,,,1.0,,,375.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9393.2,,,PO#17893-1 MIDWEST S  EA,,,1,1,,375.0,375.0,Please ship half of sign face to Ea,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9395.1,2019-09-24,,PO#17907-1 UNISHIPPE,,,1.0,,,771.53,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9395.1,,,PO#17907-1 UNISHIPPE  EA,,,1,1,,771.53,771.53,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9399.3,2019-12-31,,PO#18180-1 NAGLE SIG,,,1.0,,,1440.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9399.3,,,PO#18180-1 NAGLE SIG  EA,,,1,1,,1440.0,1440.0,Provide 2 men and 1 truck to help w,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9399.3,,0800,OVERNIGHT             EA,,2,0,-2,250.0,0.0,-250.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9399.4,,0800,OVERNIGHT             EA,,2,0,-2,250.0,0.0,-250.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9400.1,2019-10-30,,PO#17892-1 CLAUDE NE,,,1.0,,,330.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9400.1,,,PO#17892-1 CLAUDE NE  EA,,,1,1,,330.0,330.0,Replace defective intercom power su,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9403.1,,0600,WATERLOO              EA,,4,0,-4,200.0,0.0,-200.0,assist install,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9403.2,,0600,WATERLOO              EA,,3,0,-3,150.0,0.0,-150.0,assist install,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9404.1,2019-09-23,,PO#17906-1 UNISHIPPE,,,1.0,,,479.63,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9404.1,,,PO#17906-1 UNISHIPPE  EA,,,1,1,,479.63,479.63,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9411.1,,0200,FACES                 EA,,2,0,-2,2574.0,0.0,-2574.0,Miratec - quote #119272-2,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9411.2,,0300,TAPOUT                EA,,16,0,-16,944.8,0.0,-944.8,"NGlantz - 84"" TAP OUT STIK DOUBLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9411.2,,0600,DISPOSAL              EA,,16,0,-16,16.0,0.0,-16.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9411.4,,0200,EMC                   EA,,1,0,-1,41562.37,0.0,-41562.37,watchfire - quote #1917547.1,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9414.1,2019-10-21,,PO#18006-1 BTI LOGIS,,,1.0,,,2500.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9414.1,,,PO#18006-1 BTI LOGIS  EA,,,1,1,,2500.0,2500.0,shipping for cat scale,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9415.2,,0500,OVERLAMINATE          SF,,18,0,-18,27.0,0.0,-27.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9420.1,,0500,LAMINATE              SF,,3,0,-3,2.7,0.0,-2.7,clear,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.1,,0600,DISPOSAL              EA,,8,0,-8,8.0,0.0,-8.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.5,,0200,LETTERS               EA,,1,0,-1,1166.55,0.0,-1166.55,Gemini - quote #5158625,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.6,,0200,LETTERS               EA,,1,0,-1,1166.55,0.0,-1166.55,Gemini - quote #5158625,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.7,2019-10-29,,PO#17990-1 JOHN BOYT,,,1.0,,,160.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.7,,,PO#17990-1 JOHN BOYT  EA,,,1,1,,160.0,160.0,Cut & Seam Sunbrella Material.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.7,,0200,FABRIC                YD,,32,0,-32,490.56,0.0,-490.56,TriVantage - Sunbrella® Awning / Ma,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9421.7,,0200,SEWING                EA,,1,0,-1,165.0,0.0,-165.0,John Boyt - 9/18/19 email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9422.1,,0200,GEMINI                EA,,1,0,-1,2476.2,0.0,-2476.2,Gemini - quote #E59348,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9422.1,,0200,SHIPPING              EA,,1,0,-1,150.0,0.0,-150.0,Gemini ground freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9423.1,,0500,OVERLAMINATE          SF,,72,0,-72,108.0,0.0,-108.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9431.4,,0600,LAMP                  EA,,12,0,-12,12.0,0.0,-12.0,disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9433.1,,0200,LETTERS               EA,,1,0,-1,9146.0,0.0,-9146.0,"28378 - 24"" SCRAP PROCESSORS INC",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9434.2,,0200,LETTERS               EA,,1,0,-1,9146.0,0.0,-9146.0,"28372B - 24"" SCRAP PROCESSORS INC",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9435.1,2019-11-30,,PO#18080-1 BTI LOGIS,,,1.0,,,2500.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9435.1,,,PO#18080-1 BTI LOGIS  EA,,,1,1,,2500.0,2500.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9436.1,,0200,FACES                 EA,,1,0,-1,1200.0,0.0,-1200.0,Commercial plastics,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9436.1,,0200,SHIPPING              EA,,1,0,-1,200.0,0.0,-200.0,Commercial Plastics,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9436.2,2019-11-21,,PO#18117-1 UNISHIPPE,,,1.0,,,360.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9436.2,,,PO#18117-1 UNISHIPPE  EA,,,1,1,,360.59,360.59,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9438.1,,0200,EMC                   EA,,1,0,-1,9801.46,0.0,-9801.46,watchfire - quote #1914310.0 pg2,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9439.1,,0200,EMC                   EA,,1,0,-1,43407.3,0.0,-43407.3,Watchfire - quote #1905917.4 (Revis,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9439.1,,0300,HANLEY                EA,,2,0,-2,124.0,0.0,-124.0,H150W-PPS5 power supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9439.1,,0500,OVERLAMINATE          SF,,100,0,-100,150.0,0.0,-150.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9439.1,,0600,DISPOSAL              EA,,10,0,-10,10.0,0.0,-10.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9440.1,,0200,EMC                   EA,,1,0,-1,9189.0,0.0,-9189.0,Dak - quote #704350-1-0,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9440.1,,0200,FACES                 EA,,2,0,-2,654.5,0.0,-654.5,Commerical Plastics - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9440.1,,0200,SHIPPING              EA,,1,0,-1,120.0,0.0,-120.0,estimated Commercial Plastics freig,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9440.1,,0500,OVERLAMINATE          SF,,72,0,-72,108.0,0.0,-108.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9445.3,,0600,LAMP                  EA,,12,0,-12,12.0,0.0,-12.0,disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9447.2,,0200,GEMINI                EA,,1,0,-1,1151.0,0.0,-1151.0,Gemini - quote #E90825,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9447.5,,0500,OVERLAMINATE          SF,,81,0,-81,72.9,0.0,-72.9,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9447.7,,0500,OVERLAMINATE          SF,,50,0,-50,45.0,0.0,-45.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9449.2,,0500,OVERLAMINATE          SF,,10,0,-10,9.0,0.0,-9.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9450.1,2020-01-27,,PO#18269-1 NAGLE SIG,,,1.0,,,240.81,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9450.1,,,PO#18269-1 NAGLE SIG  EA,,,1,1,,240.81,240.81,"Bend returns for ""JERSEY MIKES""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9450.3,,0200,PLEX                  EA,,2,0,-2,235.88,0.0,-235.88,Grimco - Acrylite Extruded Acrylic,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9450.3,,0200,TRIMCAP               EA,,2,0,-2,137.58,0.0,-137.58,"MidWest - 1"" GemTrim 8884 Brushed S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9450.3,,0600,TEMPLATE              EA,,33,0,-33,84.15,0.0,-84.15,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9451.1,,0200,GEMINI                EA,,1,0,-1,462.0,0.0,-462.0,Gemini - quote #E79119,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9451.1,,0200,SHIPPING              EA,,1,0,-1,33.0,0.0,-33.0,UPS Ground,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9452.3,,0500,OVERLAMINATE          SF,,45,0,-45,40.5,0.0,-40.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9452.5,,0500,OVERLAMINATE          SF,,18,0,-18,18.0,0.0,-18.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9452.5,,0600,TEMPLATE              EA,,1,0,-1,1.5,0.0,-1.5,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9453.1,,0200,GEMINI                EA,,1,0,-1,2688.21,0.0,-2688.21,Gemini - quote #5189553,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9454.1,,0200,GEMINI                EA,,1,0,-1,1318.39,0.0,-1318.39,Gemini - quote #5190118,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9454.2,,0200,FACES                 EA,,1,0,-1,1242.4,0.0,-1242.4,Commercial Plastics - quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9462.1,2019-11-30,,PO#18132-1 BTI LOGIS,,,1.0,,,2500.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9462.1,,,PO#18132-1 BTI LOGIS  EA,,,1,1,,2500.0,2500.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9463.2,,0300,RED                   EA,,90,0,-90,83.7,0.0,-83.7,HanleyLED Phoenix Series PF-2080 -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9463.2,,0600,TEMPLATE              EA,,12,0,-12,30.6,0.0,-30.6,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9465.1,2019-10-31,,PO#18050-1 UNISHIPPE,,,1.0,,,119.07,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9465.1,,,PO#18050-1 UNISHIPPE  EA,,,1,1,,119.07,119.07,shipping for cat scale,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9469.2,,0300,LEDS                  EA,,5,0,-5,1025.0,0.0,-1025.0,Hyperikon - HyperBox200,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9469.2,,0600,DISPOSAL              EA,,5,0,-5,15.0,0.0,-15.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9469.4,,0300,TAPOUT                EA,,18,0,-18,1122.84,0.0,-1122.84,"NGlantz - 96"" TAP OUT STIK DOUBLE S",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9469.4,,0600,DISPOSAL              EA,,18,0,-18,18.0,0.0,-18.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9470.1,,0300,LEDS                  EA,,19,0,-19,3895.0,0.0,-3895.0,Hyperikon - HyperBox200,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9470.1,,0600,DISPOSAL              EA,,19,0,-19,57.0,0.0,-57.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9470.2,,0600,GRINDING              EA,,11,0,-11,66.0,0.0,-66.0,disc,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9470.3,,0300,LEDS                  EA,,6,0,-6,450.0,0.0,-450.0,NGlantz - GUARDMAX ENTRY WALL PACK,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9470.3,,0600,DISPOSAL              EA,,6,0,-6,18.0,0.0,-18.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9471.12,,0600,PATCH                 EA,,1,0,-1,755.0,0.0,-755.0,Heartland finishes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9471.15,,0600,PATCH                 EA,,1,0,-1,629.0,0.0,-629.0,Heartland finishes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9471.2,,0600,PATCH                 EA,,1,0,-1,673.0,0.0,-673.0,Heartland finishes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9471.9,,0600,PATCH                 EA,,1,0,-1,791.0,0.0,-791.0,Heartland finishes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9474.1,,0200,GEMINI                EA,,1,0,-1,504.0,0.0,-504.0,Gemini - quote #E98204,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9475.1,,0500,OVERLAMINATE          SF,,21,0,-21,31.5,0.0,-31.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_125.html
9475.2,,0500,OVERLAMINATE          SF,,40,0,-40,36.0,0.0,-36.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9475.3,,0500,OVERLAMINATE          SF,,4,0,-4,3.6,0.0,-3.6,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9475.4,,0500,OVERLAMINATE          SF,,20,0,-20,18.0,0.0,-18.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9476.2,2020-07-22,,PO#18835-1 CONTRACTO,,,1.0,,,48.15,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9476.2,,,PO#18835-1 CONTRACTO  EA,,,1,1,,48.15,48.15,Cable Hoist - Genie 15' 800lb.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9479.12,,0600,HEARTLAND             EA,,1,0,-1,417.0,0.0,-417.0,Heartland finishes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9479.23,2019-12-23,,PO#18160-4 CENTRAL I,,,1.0,,,47.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9479.23,,,PO#18160-4 CENTRAL I  EA,,,1,1,,47.32,47.32,Concrete,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
9479.28,2019-12-23,,PO#18160-5 CENTRAL I,,,1.0,,,47.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_126.html
