wo_number,material_date,work_dept,inventory_item,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10084.1,2021-02-22,,PO#19492-1 WORLD WID,,,1.0,,,1521.23,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,,PO#19492-1 WORLD WID  EA,,1,1,1521,1521.23,1.0,47.5,""" panformed/p",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,2021-03-07,0200,203-0140,,,10.0,,,12.94,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,203-0140              FT,,10,10,0,12.94,12.94,0.0,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,2021-03-07,0200,203-0311,,,21.0,,,21.46,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,203-0311              FT,,21,21,0,21.46,21.46,0.0,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,2021-03-07,0200,205-0205,,,4.0,,,7.01,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,205-0205              SF,,4,4,0,7.01,7.01,0.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0400,400-3000              SF,,12,0,-12,22.8,0.0,-22.8,GRIPGARD PAINT QUOTING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,2021-03-07,0400,404-0380,,,12.0,,,8.27,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0400,404-0380              OZ,,12,12,0,8.27,8.27,0.0,White Wash Primer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,2021-03-07,0400,407-0110,,,6.0,,,3.55,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0400,407-0110              OZ,,6,6,0,3.55,3.55,0.0,S ALUMINUM CLEANER,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0600,214-0000              SF,,32,0,-32,18.56,0.0,-18.56,HARDWARE FOR ESTIMATING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,2021-02-05,,202-0220,,,104.0,,,98.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,,,202-0220              EA,,104,104,98,98.8,500.0,,/,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,2021-02-05,,209-0380,,,290.0,,,763.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,,,209-0380              SF,,290,290,763,763.33,2037.0,,Yellow,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,2021-02-03,,506-0530,,,120.0,,,14.66,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,,,506-0530              SF,,120,120,14,14.66,24.0,,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,2021-02-03,,508-3558,,,116.0,,,87.56,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10085.1,,,508-3558              SF,,116,116,87,87.56,48.0,2100.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-26,,313-0380,,,40.0,,,3.92,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,,,313-0380              EA,,40,40,3,3.92,30.0,-72.0,BLUE WIRE NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-26,0300,307-0100,,,25.0,,,6.57,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-28,0300,307-0100,,,75.0,,,19.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,,0300,307-0100              FT,,100,100,0,26.26,26.27,0.01,GAUGE LED HOOK UP WIRE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-26,0300,307-0263,,,113.0,,,110.91,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,,0300,307-0263              EA,,95,113,18,93.24,110.91,17.67,Phoenix LED,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-26,0300,307-0264,,,1.0,,,57.23,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,,0300,307-0264              EA,,1,1,0,57.23,57.23,0.0,Hanley Power Supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-26,0300,307-0265,,,1.0,,,23.45,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,,0300,307-0265              EA,,1,1,0,29.31,23.45,-5.86,Hanley Power Supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,2021-02-28,0300,313-0465,,,20.0,,,1.34,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.1,,0300,313-0465              EA,,20,20,0,1.34,1.34,0.0,WIRE NUTS O/B+,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-23,,313-0440,,,28.0,,,2.18,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,,313-0440              EA,,28,28,2,2.18,30.0,-454.0,BLUE WIRE NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-23,,313-0475,,,6.0,,,0.64,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,,313-0475              EA,,6,6,0,0.64,74.0,1000.0,V UL WIRE NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-28,0300,307-0100,,,50.0,,,13.13,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,0300,307-0100              FT,,100,50,-50,26.26,13.13,-13.13,GAUGE LED HOOK UP WIRE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-23,0300,307-0263,,,150.0,,,147.23,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,0300,307-0263              EA,,120,150,30,117.78,147.23,29.45,Phoenix LED,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-23,0300,307-0264,,,1.0,,,57.23,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,0300,307-0264              EA,,1,1,0,57.23,57.23,0.0,Hanley Power Supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-23,0300,307-0265,,,1.0,,,23.45,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,0300,307-0265              EA,,1,1,0,29.31,23.45,-5.86,Hanley Power Supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,2021-02-28,0300,313-0465,,,20.0,,,1.34,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10086.2,,0300,313-0465              EA,,20,20,0,1.34,1.34,0.0,WIRE NUTS O/B+,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10087.1,2021-02-05,,201-0340,,,1.0,,,3.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10087.1,,,201-0340              TU,BE,1,1,3,3.8,81911.0,,CLEAR SILICONE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10087.1,,0600,214-0000              SF,,10,0,-10,5.8,0.0,-5.8,HARDWARE FOR ESTIMATING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,2021-02-09,,506-0600,,,40.0,,,4.89,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,,506-0600              SF,,40,40,4,4.89,12.0,,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,2021-02-03,,508-0330,,,5.0,,,3.92,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,2021-02-09,,508-0330,,,21.0,,,24.48,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,,508-0330              SF,,26,26,28,28.4,3.0,7725.0,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,2021-02-03,,508-3290,,,18.0,,,108.9,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,,508-3290              LF,,18,18,108,108.9,210.0,15.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,2021-02-05,,PO#19488-2 MIDWEST S,,,5.0,,,39.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,,PO#19488-2 MIDWEST S  EA,,5,5,39,39.75,24.0,46.0,Chrome L,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,2021-02-09,0500,506-0530,,,40.0,,,4.89,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,0500,506-0530              SF,,12,40,28,1.47,4.89,3.42,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,0500,510-0110              SF,,24,0,-24,25.3,0.0,-25.3,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-04,,202-0941,,,36.0,,,97.62,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-05,,202-0941,,,34.0,,,92.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,202-0941              FT,,70,70,189,189.82,1.0,3.0,""" H-style Divider Bar",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-04,,202-1235,,,72.0,,,179.88,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,202-1235              FT,,72,72,179,179.88,,,EXCELLART MC RETAINER - H STYLE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-04,,203-0310,,,110.0,,,145.09,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-05,,203-0310,,,70.0,,,92.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,203-0310              LF,,180,180,237,237.42,1.0,1.0,""" ALUM TUBE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-04,,205-0111,,,30.0,,,49.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,205-0111              SF,,30,30,49,49.2,40.0,,""" BLACK/WHITE ALUM VM",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-04,,214-0420,,,8.0,,,0.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,214-0420              EA,,8,8,0,0.2,1.0,4.0,BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-05-04,,214-3235,,,8.0,,,6.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,214-3235              EA,,8,8,6,6.03,1.0,4.0,Rivet Nut,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
