"15 FEB 2026","18:17:49","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/25 through 12/31/25", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 
"12593","10/22/25","PRMT","12593.5","40092","0.00","52.22","-52.22","","240.00","","0.00","0.00","","200.00","100.00","4053","STORAGE MART","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12593","","","Invoice Totals","","0.00","52.22","-52.22","","240.00","0.00","0.00","0.00","","200.00","100.00","4053","STORAGE MART","JEFF","","","","","",

"12593-2","12/12/25","PLCUT","12593.1","40003","2112.79","1539.77","573.02","27.12","","864.86","1181.41","2112.79","44.08","","","4053","STORAGE MART","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12593-2","12/12/25","BLDG","12593.2","40003A","1510.53","237.99","1272.54","84.24","","","875.66","1510.53","42.03","","","4053","STORAGE MART","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12593-2","12/12/25","MONMNT","12593.3","40004","6493.80","3292.34","3201.46","49.30","","","3721.07","6493.80","42.70","","","4053","STORAGE MART","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12593-2","12/12/25","BLDG","12593.4","40004A","2238.07","1591.64","646.43","28.88","","","1338.95","2238.07","40.17","","","4053","STORAGE MART","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12593-2","","","Invoice Totals","","12355.19","6661.74","5693.45","46.08","0.00","864.86","7117.09","12355.19","42.40","","","4053","STORAGE MART","JEFF","","","","","",

"12594","10/07/25","PYLON","12594.1","40227","1651.00","1216.30","434.70","26.33","242.05","","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","","1122","CAT #208","MADISON","GA",
"12594","","","Invoice Totals","","1651.00","1216.30","434.70","26.33","242.05","0.00","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12595","10/21/25","VINYL","12595.1","40007","436.13","635.45","-199.32","-45.70","283.00","153.52","258.99","436.13","40.62","","","6389","ANKENY FREE CHURCH OFFICE","JEFF","","","","","","DEFAULT","Ankeny Free Church Office","Ankeny","IA",
"12595","10/21/25","BLDG","12595.2","40008","2122.60","609.69","1512.91","71.28","","","1205.19","2122.60","43.22","","","6389","ANKENY FREE CHURCH OFFICE","JEFF","","","","","","DEFAULT","Ankeny Free Church Office","Ankeny","IA",
"12595","10/21/25","PRMT","12595.3","40100","0.00","48.73","-48.73","","","","0.00","0.00","","200.00","100.00","6389","ANKENY FREE CHURCH OFFICE","JEFF","","","","","","DEFAULT","Ankeny Free Church Office","Ankeny","IA",
"12595","","","Invoice Totals","","2558.73","1293.87","1264.86","49.43","283.00","153.52","1464.18","2558.73","42.78","200.00","-632.09","6389","ANKENY FREE CHURCH OFFICE","JEFF","","","","","",

"12596","11/20/25","PYLON","12596.1","40242","83991.00","57282.16","26708.84","31.80","3750.00","","0.00","0.00","","83991.00","100.00","18600","CAT SCALE","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12596","","","Invoice Totals","","83991.00","57282.16","26708.84","31.80","3750.00","0.00","0.00","0.00","","83991.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12597","10/10/25","PYLON","12597.1","40244","3879.90","1605.51","2274.39","58.62","","397.69","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","596","CAT #1136","ASHDOWN","AR",
"12597","","","Invoice Totals","","3879.90","1605.51","2274.39","58.62","0.00","397.69","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12598","10/09/25","SURVEY","12598.1","40225","250.00","129.66","120.34","48.14","","17.50","146.67","234.66","37.50","250.00","41.33","5300","AMERICAN STATE BANK","JEFF","","","","","","DEFAULT","AMERICAN STATE BANK","Osceola","IA",
"12598","","","Invoice Totals","","250.00","129.66","120.34","48.14","0.00","17.50","146.67","234.66","37.50","250.00","41.33","5300","AMERICAN STATE BANK","JEFF","","","","","",

"12599","10/24/25","PRMT","12599.1","39888","400.00","48.73","351.27","87.82","745.00","","0.00","0.00","","400.00","100.00","5258","PATTISONID","JEFF","","","","","","20","Select Suites - Pattison ID","West Des Moines","IA",
"12599","","","Invoice Totals","","400.00","48.73","351.27","87.82","745.00","0.00","0.00","0.00","","400.00","100.00","5258","PATTISONID","JEFF","","","","","",

"12600","11/11/25","PYLON","12600.1","40248","8325.00","3370.10","4954.90","59.52","162.67","582.75","0.00","0.00","","8325.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","Walcott","IA",
"12600","","","Invoice Totals","","8325.00","3370.10","4954.90","59.52","162.67","582.75","0.00","0.00","","8325.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12600-2","12/02/25","PYLON","12600.2","40249","8325.00","3357.54","4967.46","59.67","154.70","582.75","0.00","0.00","","8325.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","Walcott","IA",
"12600-2","","","Invoice Totals","","8325.00","3357.54","4967.46","59.67","154.70","582.75","0.00","0.00","","8325.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12601","10/15/25","MISC","12601.1","40223","292.94","122.54","170.40","58.17","54.45","","158.36","292.94","45.94","","","6398","EDDIE EDWARDS SIGNS  INC.","JEFF","","","","","","DEFAULT","Eddie Edwards Signs, Inc.","Mt. Crawford","VA",
"12601","10/15/25","ALUM","12601.2","40228","266.24","126.40","139.84","52.52","","","145.50","266.24","45.35","","","6398","EDDIE EDWARDS SIGNS  INC.","JEFF","","","","","","DEFAULT","Eddie Edwards Signs, Inc.","Mt. Crawford","VA",
"12601","","","Invoice Totals","","559.18","248.94","310.24","55.48","54.45","0.00","303.86","559.18","45.66","","","6398","EDDIE EDWARDS SIGNS  INC.","JEFF","","","","","",

"12602","10/11/25","VINYL","12602.1","40257","202.54","65.19","137.35","67.81","","14.18","106.12","202.54","47.61","","","6187","CRANE SALES & SERVICE","JEFF","","","","","","DEFAULT","Crane Sales & Service","Grimes","IA",
"12602","","","Invoice Totals","","202.54","65.19","137.35","67.81","0.00","14.18","106.12","202.54","47.61","","","6187","CRANE SALES & SERVICE","JEFF","","","","","",

"12603","10/20/25","ALUM","12603.1","40204","925.47","267.01","658.46","71.15","","","504.49","925.47","45.49","","","35250","DES MOINES INTERNATIONAL AIRPO","JOEP","","","","","","DEFAULT","DES MOINES INTL AIRPORT","DES MOINES","IA",
"12603","","","Invoice Totals","","925.47","267.01","658.46","71.15","0.00","0.00","504.49","925.47","45.49","","","35250","DES MOINES INTERNATIONAL AIRPO","JOEP","","","","","",

"12604","10/10/25","PYLON","12604.1","40262","3735.00","1605.51","2129.49","57.01","144.90","345.49","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1175","CAT #3245","BOISE CITY","OK",
"12604","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","144.90","345.49","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12605","10/15/25","PYLON","12605.1","40260","3886.14","1605.51","2280.63","58.69","","320.60","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1173","CAT #2439","PALMER","TX",
"12605","","","Invoice Totals","","3886.14","1605.51","2280.63","58.69","0.00","320.60","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12606","10/15/25","PYLON","12606.1","40261","3886.14","1605.51","2280.63","58.69","","320.60","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1174","CAT #2066","CARLS CORNER","TX",
"12606","","","Invoice Totals","","3886.14","1605.51","2280.63","58.69","0.00","320.60","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12607","10/17/25","MISC","12607.1","40218","1049.53","414.50","635.03","60.51","","","601.10","1049.53","42.73","","","6037","RUGGLES SIGN","RICHT","","","","","","5","Talbots- Ruggles Sign","West Des Moines","IA",
"12607","","","Invoice Totals","","1049.53","414.50","635.03","60.51","0.00","0.00","601.10","1049.53","42.73","","","6037","RUGGLES SIGN","RICHT","","","","","",

"12608","10/17/25","PYLON","12608.1","40274","14176.00","9378.51","4797.49","33.84","","1169.52","0.00","0.00","","10864.00","100.00","18600","CAT SCALE","JEFF","","","","","","795","CAT #2070","ANTHONY","TX",
"12608","","","Invoice Totals","","14176.00","9378.51","4797.49","33.84","0.00","1169.52","0.00","0.00","","10864.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12609","10/20/25","SURVEY","12609.1","39949","300.00","89.35","210.65","70.22","","21.00","293.32","483.99","39.40","300.00","2.23","6390","SILICON SIGNS(BILLING)","JEFF","","","","","","3","Crumbl - Silicon Signs","West Des Moines","IA",
"12609","","","Invoice Totals","","300.00","89.35","210.65","70.22","0.00","21.00","293.32","483.99","39.40","300.00","2.23","6390","SILICON SIGNS(BILLING)","JEFF","","","","","",

"12609-2","11/10/25","PRMT","12609.2","39955","150.00","52.23","97.77","65.18","390.14","10.50","0.00","0.00","","150.00","100.00","6390","SILICON SIGNS(BILLING)","JEFF","","","","","","3","Crumbl - Silicon Signs","West Des Moines","IA",
"12609-2","","","Invoice Totals","","150.00","52.23","97.77","65.18","390.14","10.50","0.00","0.00","","150.00","100.00","6390","SILICON SIGNS(BILLING)","JEFF","","","","","",

"12610","12/17/25","MONMNT","12610.1","39983","4654.85","1711.08","2943.77","63.24","297.72","583.58","2564.07","4654.85","44.92","","","4053","STORAGE MART","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"12610","12/17/25","MONMNT","12610.2","39984","2996.33","826.52","2169.81","72.42","","","1717.22","2996.32","42.69","","","4053","STORAGE MART","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"12610","12/17/25","MONMNT","12610.3","40091","685.71","161.20","524.51","76.49","","","402.20","685.71","41.35","","","4053","STORAGE MART","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"12610","12/17/25","PRMT","12610.4","40090","0.00","48.73","-48.73","","","","0.00","0.00","","200.00","100.00","4053","STORAGE MART","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"12610","","","Invoice Totals","","8336.89","2747.53","5589.36","67.04","297.72","583.58","4683.49","8336.88","43.82","200.00","-2241.75","4053","STORAGE MART","JEFF","","","","","",

"12611","12/08/25","PYLON","12611.1","40279","258800.00","152470.20","106329.80","41.09","1093.00","18116.00","0.00","0.00","","2588.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12611","","","Invoice Totals","","258800.00","152470.20","106329.80","41.09","1093.00","18116.00","0.00","0.00","","2588.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12612","10/20/25","SURVEY","12612.1","40165","250.00","454.90","-204.90","-81.96","","17.50","146.66","231.72","36.71","250.00","41.34","4053","STORAGE MART","JEFF","","","","","","2","STORAGE MART","DES MOINES","IA",
"12612","","","Invoice Totals","","250.00","454.90","-204.90","-81.96","0.00","17.50","146.66","231.72","36.71","250.00","41.34","4053","STORAGE MART","JEFF","","","","","",

"12613","10/17/25","PYLON","12613.1","40285","1893.05","1216.30","676.75","35.75","","156.18","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","","965","CAT #2167","ORLA","TX",
"12613","","","Invoice Totals","","1893.05","1216.30","676.75","35.75","0.00","156.18","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12614","10/20/25","PYLON","12614.1","40256","250.00","395.14","-145.14","-58.06","","17.50","640.61","1070.73","40.17","","","4053","STORAGE MART","JEFF","","","","","","43","STORAGE MART","CLIVE","IA",
"12614","","","Invoice Totals","","250.00","395.14","-145.14","-58.06","0.00","17.50","640.61","1070.73","40.17","","","4053","STORAGE MART","JEFF","","","","","",

"12615","10/17/25","PYLON","12615.1","40286","2005.00","2371.38","-366.38","-18.27","1812.00","","0.00","0.00","","2005.00","100.00","18600","CAT SCALE","JEFF","","","","","","1065","CAT #39","RICHWOOD","KY",
"12615","","","Invoice Totals","","2005.00","2371.38","-366.38","-18.27","1812.00","0.00","0.00","0.00","","2005.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12616","10/22/25","PYLON","12616.1","40312","1985.78","858.67","1127.11","56.76","","183.68","0.00","0.00","","1867.50","100.00","18600","CAT SCALE","JEFF","","","","","","268","CAT #790","COACHELLA","CA",
"12616","","","Invoice Totals","","1985.78","858.67","1127.11","56.76","0.00","183.68","0.00","0.00","","1867.50","100.00","18600","CAT SCALE","JEFF","","","","","",

"12618","10/21/25","PYLON","12618.1","40315","3735.00","1605.51","2129.49","57.01","144.90","322.15","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1177","CAT #1214","HINTON","OK",
"12618","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","144.90","322.15","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12619","10/27/25","FLAG","12619.1","40217","2559.55","1338.44","1221.11","47.71","","","1501.04","2559.55","41.36","","","6397","GRAHAM CONSTRUCTION","RICHT","","","","","","1","Community State Bank-Graham Construction","Ankeny","IA",
"12619","","","Invoice Totals","","2559.55","1338.44","1221.11","47.71","0.00","0.00","1501.04","2559.55","41.36","","","6397","GRAHAM CONSTRUCTION","RICHT","","","","","",

"12620","12/03/25","PYLON","12620.1","40316","83991.00","57419.03","26571.97","31.64","3875.00","","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12620","","","Invoice Totals","","83991.00","57419.03","26571.97","31.64","3875.00","0.00","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12621","11/19/25","PYLON","12621.1","40317","14940.00","6552.40","8387.60","56.14","162.97","1045.80","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12621","","","Invoice Totals","","14940.00","6552.40","8387.60","56.14","162.97","1045.80","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12622","11/26/25","CHANNL","12622.1","39156","1185.41","774.38","411.03","34.67","","395.89","752.03","1185.41","36.56","","","4958","PRIDE SIGNS","JOEP","","","","","","14","PLANET FITNESS - PRIDE SIGNS","DES MOINES","IA",
"12622","11/26/25","INSTL","12622.2","39157","2939.13","2368.92","570.21","19.40","","","1691.53","2939.13","42.45","","","4958","PRIDE SIGNS","JOEP","","","","","","14","PLANET FITNESS - PRIDE SIGNS","DES MOINES","IA",
"12622","11/26/25","INSTL","12622.3","39158","440.99","0.00","440.99","100.00","","","273.79","440.99","37.91","","","4958","PRIDE SIGNS","JOEP","","","","","","14","PLANET FITNESS - PRIDE SIGNS","DES MOINES","IA",
"12622","11/26/25","INSTL","12622.4","39159","545.69","0.00","545.69","100.00","","","343.20","545.69","37.11","","","4958","PRIDE SIGNS","JOEP","","","","","","14","PLANET FITNESS - PRIDE SIGNS","DES MOINES","IA",
"12622","11/26/25","INSTL","12622.5","39160","544.32","0.00","544.32","100.00","","","340.20","544.32","37.50","","","4958","PRIDE SIGNS","JOEP","","","","","","14","PLANET FITNESS - PRIDE SIGNS","DES MOINES","IA",
"12622","","","Invoice Totals","","5655.54","3143.30","2512.24","44.42","0.00","395.89","3400.75","5655.54","39.87","","","4958","PRIDE SIGNS","JOEP","","","","","",

"12623","10/27/25","PYLON","12623.1","40325","3735.00","1605.51","2129.49","57.01","155.93","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1178","CAT #1119","THOMSON","GA",
"12623","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","155.93","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12624","11/25/25","PYLON","12624.1","40332","15140.00","2895.48","12244.52","80.88","163.11","1059.80","0.00","0.00","","757.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12624","","","Invoice Totals","","15140.00","2895.48","12244.52","80.88","163.11","1059.80","0.00","0.00","","757.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12625","10/24/25","PYLON","12625.1","40335","3735.00","1605.51","2129.49","57.01","151.00","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","171","CAT #134","COMMERCE","GA",
"12625","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","151.00","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12627","12/04/25","PYLON","12627.1","40259","1898.97","943.20","955.77","50.33","","132.93","1134.60","1898.97","40.25","","","5300","AMERICAN STATE BANK","JEFF","","","","","","DEFAULT","AMERICAN STATE BANK","Osceola","IA",
"12627","12/04/25","REPFCE","12627.2","38983","0.00","0.00","0.00","","","","0.00","0.00","","150.00","100.00","5300","AMERICAN STATE BANK","JEFF","","","","","","DEFAULT","AMERICAN STATE BANK","Osceola","IA",
"12627","","","Invoice Totals","","1898.97","943.20","955.77","50.33","0.00","132.93","1134.60","1898.97","40.25","150.00","-656.40","5300","AMERICAN STATE BANK","JEFF","","","","","",

"12628","12/17/25","PYLON","12628.1","40344","80145.00","53977.87","26167.13","32.65","3875.00","","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12628","","","Invoice Totals","","80145.00","53977.87","26167.13","32.65","3875.00","0.00","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12629","10/28/25","PYLON","12629.1","40348","116.48","66.56","49.92","42.86","21.23","","0.00","0.00","","2.24","100.00","18600","CAT SCALE","JEFF","","","","","","1172","CAT #1501","NEW MEDFORD","PA",
"12629","","","Invoice Totals","","116.48","66.56","49.92","42.86","21.23","0.00","0.00","0.00","","2.24","100.00","18600","CAT SCALE","JEFF","","","","","",

"12630","10/29/25","PYLON","12630.1","40349","9317.00","4422.46","4894.54","52.53","262.06","652.19","0.00","0.00","","93.17","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
