invoice_number,invoice_date,product_code,customer_id,customer_name,gross_sales,total_cost,gross_margin,gm_pct,extra_charge,Salesperson #1,Comm Rate #1,Salesperson #2,Comm Rate #2,Salesperson #3,Comm Rate #3,location_id,location_name,city,state,Unnamed: 20,source_tier,source_file,ingested_at
11564,2023-12-05,REPFCE,18600.0,CAT SCALE,13320.0,4462.63,8857.37,66.5,189.89,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11582,2023-12-05,REPFCE,18600.0,CAT SCALE,25380.0,9678.26,15701.74,61.87,189.89,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11588,2023-11-27,REPFCE,18600.0,CAT SCALE,1952.87,797.79,1155.08,59.15,,MIKEE,,,,,,984,CAT #128,BELGIUM,WI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11591,2023-11-30,REPFCE,18600.0,CAT SCALE,3735.0,1790.26,1944.74,52.07,123.65,MIKEE,,,,,,253,CAT #1450,WHITELAND,IN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11593,2024-04-25,REPFCE,18600.0,CAT SCALE,0.0,5127.84,-5127.84,,,MIKEE,,,,,,986,CAT #3230,CICERO,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11594,2024-04-25,REPFCE,18600.0,CAT SCALE,0.0,4713.22,-4713.22,,,MIKEE,,,,,,985,CAT #3229,CICERO,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11595,2023-12-07,REPFCE,18600.0,CAT SCALE,3864.29,1543.06,2321.23,60.07,,MIKEE,,,,,,987,CAT #2907,CATTLE MILLS,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11598,2023-11-30,REPFCE,18600.0,CAT SCALE,3735.0,1751.05,1983.95,53.12,207.41,MIKEE,,,,,,988,CAT #612,GALLUP,NM,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11599,2023-12-05,REPFCE,18600.0,CAT SCALE,3735.0,1566.35,2168.65,58.06,128.6,MIKEE,,,,,,990,CAT #463,LAVERGNE,TN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11608,2023-12-08,REPFCE,18600.0,CAT SCALE,0.0,182.53,-182.53,,991.25,MIKEE,,,,,,991,CAT #716,ELLENSBURG,WA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11635,2024-01-04,REPFCE,18600.0,CAT SCALE,132.0,249.41,-117.41,-88.95,52.16,MIKEE,,,,,,535,CAT #353,SOUTH ST. PAUL,MN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11636,2024-01-04,REPFCE,18600.0,CAT SCALE,3735.0,1583.99,2151.01,57.59,136.05,MIKEE,,,,,,996,CAT #1069,CEDAR CITY,UT,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11637,2024-01-04,REPFCE,18600.0,CAT SCALE,3735.0,1661.15,2073.85,55.52,136.05,MIKEE,,,,,,997,CAT #1095,PAROWAN,UT,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11654,2024-01-26,REPFCE,18600.0,CAT SCALE,3735.0,1608.46,2126.54,56.94,146.42,MIKEE,,,,,,1002,CAT #1635,JASPER,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11656,2024-01-26,REPFCE,18600.0,CAT SCALE,3735.0,1558.86,2176.14,58.26,133.78,MIKEE,,,,,,1003,CAT #1600,KANKAKEE,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11662,2024-02-09,REPFCE,18600.0,CAT SCALE,1356.24,1032.32,323.92,23.88,358.71,MIKEE,,,,,,173,CAT #1333,WESTON,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11664,2024-01-29,REPFCE,18600.0,CAT SCALE,3874.67,1586.88,2287.79,59.04,,MIKEE,,,,,,1006,CAT #2067,RHOME,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11667,2024-01-26,REPFCE,18600.0,CAT SCALE,3735.0,1546.22,2188.78,58.6,146.41,MIKEE,,,,,,1007,CAT #1384,OCALA,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11694,2024-02-16,REPFCE,18600.0,CAT SCALE,3735.0,1593.53,2141.47,57.34,151.32,MIKEE,,,,,,1010,CAT #479,BALDWIN,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11695,2024-02-16,REPFCE,18600.0,CAT SCALE,3735.0,1695.33,2039.67,54.61,144.2,MIKEE,,,,,,1011,CAT #169,GREENWOOD,LA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11699,2024-02-19,REPFCE,18600.0,CAT SCALE,3735.0,1671.55,2063.45,55.25,149.96,MIKEE,,,,,,185,CAT #1362,YOUNGSTOWN,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11700,2024-02-19,REPFCE,18600.0,CAT SCALE,3884.96,1693.44,2191.52,56.41,,MIKEE,,,,,,330,CAT# 2060,HUMBLE,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11707,2024-02-21,REPFCE,18600.0,CAT SCALE,3880.26,1642.99,2237.27,57.66,,MIKEE,,,,,,685,CAT #2037,LAREDO,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11711,2024-02-25,REPFCE,18600.0,CAT SCALE,3880.26,1610.26,2270.0,58.5,,MIKEE,,,,,,1013,CAT #2054,LA PORTE,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11713,2024-03-06,REPFCE,18600.0,CAT SCALE,5841.92,2963.06,2878.86,49.28,,MIKEE,,,,,,60,CAT #2133,DENTON,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11715,2024-02-27,REPFCE,18600.0,CAT SCALE,3735.0,1586.62,2148.38,57.52,145.26,MIKEE,,,,,,199,CAT #1124,MINDEN,LA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11723,2024-02-29,REPFCE,18600.0,CAT SCALE,3873.0,1655.26,2217.74,57.26,,MIKEE,,,,,,1015,CAT #103,MALVERN,AR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11725,2024-02-29,REPFCE,18600.0,CAT SCALE,3735.0,1653.12,2081.88,55.74,144.2,MIKEE,,,,,,1016,CAT #1401,BIRMINGHAM,AL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11728,2024-03-04,REPFCE,18600.0,CAT SCALE,1868.0,1019.47,848.53,45.42,103.43,MIKEE,,,,,,1009,CAT #1475,KENLY,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11734,2024-03-07,REPFCE,18600.0,CAT SCALE,3878.52,1544.44,2334.08,60.18,,MIKEE,,,,,,274,CAT #2012,IOWA PARK,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11737,2024-03-07,REPFCE,18600.0,CAT SCALE,3735.0,1646.47,2088.53,55.92,149.96,MIKEE,,,,,,1018,CAT #1114,KANONA,NY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11743,2024-03-06,REPFCE,18600.0,CAT SCALE,8040.0,2004.84,6035.16,75.06,238.91,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11746,2024-03-07,REPFCE,18600.0,CAT SCALE,3884.96,1691.34,2193.62,56.46,,MIKEE,,,,,,1020,CAT #2685,DALLAS,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11759,2024-03-19,REPFCE,18600.0,CAT SCALE,3735.0,1623.06,2111.94,56.54,162.22,MIKEE,,,,,,1022,CAT #1264,BALDWIN,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11762,2024-03-19,REPFCE,18600.0,CAT SCALE,3883.84,1764.35,2119.49,54.57,,MIKEE,,,,,,1023,CAT #2609,WEATHERFORD,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11773,2024-04-18,REPFCE,18600.0,CAT SCALE,13320.0,4155.58,9164.42,68.8,155.11,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11782,2024-04-08,REPFCE,18600.0,CAT SCALE,3880.26,1675.17,2205.09,56.83,,MIKEE,,,,,,412,CAT #2091,ANDREWS,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11784,2024-04-10,REPFCE,18600.0,CAT SCALE,3875.67,1670.67,2205.0,56.89,,MIKEE,,,,,,483,CAT# 2085,GEORGE WEST,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11786,2024-04-10,REPFCE,18600.0,CAT SCALE,3735.0,1617.73,2117.27,56.69,152.26,MIKEE,,,,,,1029,CAT #1534,SAN ANTONIO,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11787,2024-04-10,REPFCE,18600.0,CAT SCALE,3735.0,1633.54,2101.46,56.26,152.26,MIKEE,,,,,,123,CAT #1296,LAKE PANASOFFKEE,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11789,2024-04-15,REPFCE,18600.0,CAT SCALE,3735.0,1608.47,2126.53,56.94,152.26,MIKEE,,,,,,742,CAT #458,PUNTA GORDA,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11791,2024-04-18,REPFCE,18600.0,CAT SCALE,3735.0,1731.3,2003.7,53.65,144.2,MIKEE,,,,,,971,CAT #170,MANCHESTER,TN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11818,2024-04-24,REPFCE,18600.0,CAT SCALE,3735.0,1679.79,2055.21,55.03,135.11,MIKEE,,,,,,978,CAT #1397,DEMOTTE,IN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11826,2024-04-25,REPFCE,18600.0,CAT SCALE,3735.0,1635.08,2099.92,56.22,144.2,MIKEE,,,,,,1032,CAT #1084,RICHMOND HILL,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11828,2024-07-03,REPFCE,18600.0,CAT SCALE,3879.0,1739.78,2139.22,55.15,,MIKEE,,,,,,1025,CAT #2453,TYE,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11828,2024-07-03,REPFCE,18600.0,CAT SCALE,6608.0,4887.17,1720.83,26.04,,MIKEE,,,,,,1025,CAT #2453,TYE,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11833,2024-05-09,REPFCE,18600.0,CAT SCALE,3735.0,1632.35,2102.65,56.3,139.68,MIKEE,,,,,,1033,CAT #1360,LAUREL,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11838,2024-05-13,REPFCE,18600.0,CAT SCALE,11205.0,4743.65,6461.35,57.66,374.55,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11847,2024-05-14,REPFCE,18600.0,CAT SCALE,115.0,110.11,4.89,4.25,22.86,MIKEE,,,,,,937,CAT #1102,EUFAULA,OK,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11853,2024-05-24,REPFCE,18600.0,CAT SCALE,3735.0,1681.63,2053.37,54.98,139.68,MIKEE,,,,,,1036,CAT #431,KENLY,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11865,2024-05-24,REPFCE,18600.0,CAT SCALE,3735.0,1733.21,2001.79,53.6,127.2,MIKEE,,,,,,1003,CAT #1600,KANKAKEE,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11879,2024-06-10,REPFCE,18600.0,CAT SCALE,3735.0,1772.49,1962.51,52.54,143.69,MIKEE,,,,,,1041,CAT# 595,CALHOUN,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11880,2024-06-10,REPFCE,18600.0,CAT SCALE,3735.0,1644.66,2090.34,55.97,143.69,MIKEE,,,,,,248,CAT #326,MONTEAGLE,TN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11893,2024-06-15,REPFCE,18600.0,CAT SCALE,3735.0,1856.51,1878.49,50.29,139.67,MIKEE,,,,,,636,CAT #185,DALTON,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11894,2024-06-18,REPFCE,18600.0,CAT SCALE,3735.0,5853.39,-2118.39,-56.72,149.97,MIKEE,,,,,,1042,CAT SCALE # 1484,PEMBROKE,NY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11895,2024-06-18,REPFCE,18600.0,CAT SCALE,3735.0,1838.7,1896.3,50.77,138.0,MIKEE,,,,,,1043,CAT SCALE # 837,GLENDALE,KY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11897,2024-06-30,REPFCE,18600.0,CAT SCALE,3873.0,1621.04,2251.96,58.15,,MIKEE,,,,,,740,CAT #1854,SCOTT CITY,KS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11899,2024-07-02,REPFCE,18600.0,CAT SCALE,4020.0,1404.36,2615.64,65.07,155.9,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11900,2024-06-11,REPFCE,18600.0,CAT SCALE,13320.0,4083.81,9236.19,69.34,93.15,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11914,2024-07-15,REPFCE,18600.0,CAT SCALE,3735.0,1725.41,2009.59,53.8,466.63,MIKEE,,,,,,890,CAT #904,FORT ERIE,ON,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11918,2024-07-03,REPFCE,18600.0,CAT SCALE,3879.0,1614.52,2264.48,58.38,,MIKEE,,,,,,1047,CAT #2340,DALLAS,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11928,2024-07-03,REPFCE,18600.0,CAT SCALE,3735.0,1678.01,2056.99,55.07,131.18,MIKEE,,,,,,1049,CAT #3200,WADSWORTH,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11931,2024-07-05,REPFCE,18600.0,CAT SCALE,3735.0,1590.32,2144.68,57.42,144.2,MIKEE,,,,,,63,CAT #1612,ROCKY POINT,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11935,2024-07-05,REPFCE,18600.0,CAT SCALE,3735.0,1511.8,2223.2,59.52,131.18,MIKEE,,,,,,1051,CAT #1836,SAUGET,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11939,2024-07-05,REPFCE,18600.0,CAT SCALE,3735.0,1604.31,2130.69,57.05,144.2,MIKEE,,,,,,1052,CAT #1073,FORT MILL,SC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11940,2024-07-05,REPFCE,18600.0,CAT SCALE,3735.0,1589.11,2145.89,57.45,146.41,MIKEE,,,,,,1053,CAT Scale #395,MOUNTAIN HOME,ID,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11943,2024-07-09,REPFCE,18600.0,CAT SCALE,666.0,410.48,255.52,38.37,396.0,MIKEE,,,,,,1054,CAT #1099,BEARDSLEY,NB,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11949,2024-07-18,REPFCE,18600.0,CAT SCALE,3735.0,1579.45,2155.55,57.71,139.68,MIKEE,,,,,,577,CAT #630,CARTERSVILLE,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11950,2024-07-22,REPFCE,18600.0,CAT SCALE,3735.0,1564.48,2170.52,58.11,382.25,MIKEE,,,,,,347,CAT #1655,HOPE,BC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11961,2024-07-25,REPFCE,18600.0,CAT SCALE,3735.0,1486.43,2248.57,60.2,,MIKEE,,,,,,1055,CAT #806,MEDFORD,OR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11962,2024-08-16,REPFCE,18600.0,CAT SCALE,231.0,151.7,79.3,34.33,190.14,MIKEE,,,,,,979,CAT #534,MISSISSAUGA,ON,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11966,2024-08-06,REPFCE,18600.0,CAT SCALE,13320.0,4100.45,9219.55,69.22,153.7,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11967,2024-08-05,REPFCE,18600.0,CAT SCALE,3735.0,1545.08,2189.92,58.63,139.68,MIKEE,,,,,,255,CAT #1607,PINE GROVE,PA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11984,2024-09-18,REPFCE,18600.0,CAT SCALE,0.0,5663.19,-5663.19,,,MIKEE,,,,,,1059,CAT #3236,ROSEVILLE,MI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11994,2024-08-16,REPFCE,18600.0,CAT SCALE,3735.0,1697.77,2037.23,54.54,,MIKEE,,,,,,1060,CAT #3160,DECATUR,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11996,2024-08-20,REPFCE,18600.0,CAT SCALE,3868.77,1534.7,2334.07,60.33,,MIKEE,,,,,,1061,CAT #3214,DENMARK,WI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12000,2024-08-22,REPFCE,18600.0,CAT SCALE,3735.0,430.24,3304.76,88.48,122.08,MIKEE,,,,,,303,CAT #1432,DAVENPORT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12003,2024-08-30,REPFCE,18600.0,CAT SCALE,3866.18,1520.83,2345.35,60.66,,MIKEE,,,,,,1063,CAT SCALE #106 ,RICHFIELD,WI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12008,2024-08-30,REPFCE,18600.0,CAT SCALE,2389.61,941.98,1447.63,60.58,262.18,MIKEE,,,,,,1062,CAT #949,CALGARY,AB,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12013,2024-08-30,REPFCE,18600.0,CAT SCALE,3735.0,1549.16,2185.84,58.52,138.0,MIKEE,,,,,,254,CAT # 543,HOWARD CITY,MI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12014,2024-08-30,REPFCE,18600.0,CAT SCALE,3735.0,1581.24,2153.76,57.66,138.0,MIKEE,,,,,,1065,CAT #39,RICHWOOD,KY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12031,2024-10-25,REPFCE,18600.0,CAT SCALE,3735.0,1593.53,2141.47,57.34,285.12,MIKEE,,,,,,1067,CAT #504,LORDSBURG,NM,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12043,2024-09-30,REPFCE,18600.0,CAT SCALE,3889.4,1612.25,2277.15,58.55,,MIKEE,,,,,,572,CAT #341,HESPERIA,CA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12049,2024-09-20,REPFCE,18600.0,CAT SCALE,3735.0,1489.69,2245.31,60.12,139.68,MIKEE,,,,,,252,CAT #1388,MORGANTOWN,WV,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12068,2024-10-05,REPFCE,18600.0,CAT SCALE,3735.0,1555.78,2179.22,58.35,143.52,MIKEE,,,,,,26,CAT #478,RAWLINS,WY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12086,2024-10-05,REPFCE,18600.0,CAT SCALE,3884.97,1482.28,2402.69,61.85,,MIKEE,,,,,,116,CAT #2019,HOUSTON,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12087,2024-10-11,REPFCE,18600.0,CAT SCALE,3735.0,1573.82,2161.18,57.86,150.97,MIKEE,,,,,,1072,CAT #456,CONOVER,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12089,2024-10-11,REPFCE,18600.0,CAT SCALE,3885.97,1542.11,2343.86,60.32,,MIKEE,,,,,,1073,CAT #2125,VEGA,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12090,2024-10-21,REPFCE,18600.0,CAT SCALE,3735.0,1593.72,2141.28,57.33,139.13,MIKEE,,,,,,1074,CAT #1605,WHITESTOWN,IN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12096,2024-10-21,REPFCE,18600.0,CAT SCALE,3735.0,1512.31,2222.69,59.51,152.27,MIKEE,,,,,,1075,CAT #1410,WINSLOW,AZ,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
